source	target	interaction	splice_status	weight	shade	status
EPAS1	EPAS1_PF08447	Network_A	normal	0.83	1	solid
EPAS1_PF08447	HIF1A_PF00989	Network_A	normal	0.83	1	arrow
HIF1A_PF00989	HIF1A	Network_A	normal	0.83	1	solid
ZHX3	ZHX3_PF00046	Common	normal	2	0	solid
ZHX3_PF00046	TFAP4_PF00010	Common	normal	2	0	arrow
TFAP4_PF00010	TFAP4	Common	normal	2	0	solid
ZHX3_PF00046	MYC_PF00010	Network_A	normal	0.87	1	arrow
MYC	MYC_PF00010	Network_A	normal	0.01	1	solid
INPPL1	INPPL1_PF00017	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF02864	Common	normal	2	0	arrow
STAT2_PF02864	STAT2	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF00017	Common	normal	2	0	arrow
STAT2_PF00017	STAT2	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF01017	Common	normal	2	0	arrow
STAT2_PF01017	STAT2	Common	normal	2	0	solid
E2F6	E2F6_PF16421	Common	normal	2	0	solid
E2F6_PF16421	TFDP2_PF08781	Network_A	normal	1	1	arrow
TFDP2	TFDP2_PF08781	Network_A	normal	0.27	1	solid
STK40	STK40_PF00069	Common	normal	2	0	solid
STK40_PF00069	CCT5_PF00118(ENST00000503026)	Network_A	spliced	0.98	1	arrow
CCT5	CCT5_PF00118(ENST00000503026)	Network_A	normal	0.98	1	solid
STK40_PF00069	ATF6_PF00170	Common	normal	2	0	arrow
ATF6	ATF6_PF00170	Network_B	normal	1	-1	solid
STK40_PF00069	FOS_PF00170	Common	normal	2	0	arrow
FOS_PF00170	FOS	Common	normal	2	0	solid
NFKB1	NFKB1_PF12796	Network_A	normal	0.93	1	solid
NFKB1_PF12796	REL_PF16179	Network_A	normal	0.93	1	arrow
REL_PF16179	REL	Common	normal	1.01	-0.99	solid
FOSL1	FOSL1_PF00170	Common	normal	2	0	solid
FOSL1_PF00170	JUNB_PF00170	Common	normal	1.82	-0.18	arrow
JUNB	JUNB_PF00170	Common	normal	1.02	-0.98	solid
FOSL1_PF00170	CEBPA_PF07716	Common	normal	2	0	arrow
CEBPA	CEBPA_PF07716	Network_A	normal	0.98	1	solid
FOSL1_PF00170	MAFB_PF03131	Common	normal	2	0	arrow
