source	target	interaction	splice_status	weight	shade	status
DDB2	DDB2_PF00400	Common	normal	2	0	solid
DDB2_PF00400	EZH2_PF11616	Common	normal	2	0	arrow
EZH2	EZH2_PF11616	Common	normal	1.018125	0.861875	solid
JDP2	JDP2_PF00170	Common	normal	2	0	solid
JDP2_PF00170	JUND_PF00170	Common	normal	2	0	arrow
JUND_PF00170	JUND	Common	normal	2	0	solid
JDP2_PF00170	JUN_PF00170	Common	normal	1.97	-0.03	arrow
JUN	JUN_PF00170	Common	normal	0.1025	-0.0225	solid
PIK3R1	PIK3R1_PF16454	Common	normal	2	0	solid
PIK3R1_PF16454	STAT3_PF00017	Common	normal	2	0	arrow
STAT3_PF00017	STAT3	Common	normal	2	0	solid
E2F6	E2F6_PF16421	Common	normal	2	0	solid
E2F6_PF16421	TFDP1_PF08781	Common	normal	2	0	arrow
TFDP1	TFDP1_PF08781	Network_B	normal	0.6875	-1	solid
EZH2	EZH2_PF00856	Common	normal	2	0	solid
EZH2_PF00856	KMT2A_PF00628	Common	normal	2	0	arrow
KMT2A	KMT2A_PF00628	Network_B	normal	0.90625	-1	solid
EZH2_PF00856	KMT2A_PF00856	Common	normal	2	0	arrow
KMT2A_PF00856	KMT2A	Common	normal	2	0	solid
EZH2_PF00856	MAZ_PF00096	Common	normal	2	0	arrow
MAZ	MAZ_PF00096	Common	normal	0.025625	-0.005625	solid
EZH2_PF00856	ZNF592_PF00096	Common	normal	2	0	arrow
ZNF592_PF00096	ZNF592	Common	normal	2	0	solid
STK40	STK40_PF00069	Common	normal	2	0	solid
STK40_PF00069	JUNB_PF00170	Common	normal	1.339375	0.620625	arrow
JUNB	JUNB_PF00170	Common	normal	0.119375	-0.099375	solid
STK40_PF00069	FOSL2_PF00170	Common	normal	2	0	arrow
FOSL2_PF00170	FOSL2	Common	normal	2	0	solid
STK40_PF00069	FOS_PF00170	Common	normal	2	0	arrow
FOS_PF00170	FOS	Common	normal	2	0	solid
STK40_PF00069	ZNF397_PF00096	Common	normal	0.995625	0.964375	arrow
ZNF397	ZNF397_PF00096	Common	normal	0.995625	0.964375	solid
NFKB1	NFKB1_PF12796	Common	normal	2	0	solid
NFKB1_PF12796	ELF3_PF00178	Common	normal	2	0	arrow
ELF3_PF00178	ELF3	Common	normal	2	0	solid
NFKB1_PF12796	ETS1_PF00178	Common	normal	2	0	arrow
ETS1_PF00178	ETS1	Common	normal	2	0	solid
NFKB1_PF12796	NFKB2_PF12796	Common	normal	2	0	arrow
