source	target	interaction	splice_status	weight	shade	status
TAF1	TAF1_PF00439	Common	normal	1.67	-0.33	solid
TAF1_PF00439	CCND1_PF00134	Common	normal	1.66	-0.34	arrow
CCND1	CCND1_PF00134	Common	normal	2	0	solid
TAF1_PF00439	FOS_PF00170	Common	normal	1.67	-0.33	arrow
FOS_PF00170	FOS	Common	normal	1.67	-0.33	solid
JDP2	JDP2_PF00170	Common	normal	2	0	solid
JDP2_PF00170	JUND_PF00170	Common	normal	2	0	arrow
JUND_PF00170	JUND	Common	normal	2	0	solid
JDP2_PF00170	JUN_PF00170	Common	normal	1.545	0.195	arrow
JUN	JUN_PF00170	Common	normal	0.0225	-0.0025	solid
JDP2_PF00170	ATF2_PF00170	Common	normal	1.955	0.005	arrow
ATF2	ATF2_PF00170	Common	normal	0.0325	0.0075	solid
INPPL1	INPPL1_PF00017	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF02864	Common	normal	2	0	arrow
STAT2_PF02864	STAT2	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF01017	Common	normal	2	0	arrow
STAT2_PF01017	STAT2	Common	normal	2	0	solid
INPPL1_PF00017	STAT2_PF00017	Common	normal	2	0	arrow
STAT2_PF00017	STAT2	Common	normal	2	0	solid
NFKB1	NFKB1_PF12796	Common	normal	2	0	solid
NFKB1_PF12796	NFKBIA_PF00023	Common	normal	0.5575	0.4825	arrow
NFKBIA	NFKBIA_PF00023	Network_B	normal	0.975	-1	solid
NFKB1	NFKB1_PF16179	Common	normal	2	0	solid
NFKB1_PF16179	NFKBIA_PF00023	Common	normal	0.5575	0.4825	arrow
NFKB1_PF12796	NFKBIA_PF12796	Common	normal	0.5575	0.4825	arrow
NFKBIA	NFKBIA_PF12796	Network_A	normal	0.56	1	solid
NFKB1_PF12796	ETS1_PF00178	Common	normal	2	0	arrow
ETS1	ETS1_PF00178	Network_A	normal	1	1	solid
NFKB1_PF16179	ETS1_PF00178	Common	normal	2	0	arrow
ELK4	ELK4_PF00178	Common	normal	2	0	solid
ELK4_PF00178	SRF_PF00319	Common	normal	2	0	arrow
SRF	SRF_PF00319	Common	normal	2	0	solid
FOSL1	FOSL1_PF00170	Common	normal	2	0	solid
FOSL1_PF00170	ATF3_PF00170	Common	normal	2	0	arrow
ATF3_PF00170	ATF3	Common	normal	2	0	solid
FOSL1_PF00170	ATF3_PF07716	Common	normal	2	0	arrow
ATF3	ATF3_PF07716	Common	normal	0.7925	-0.7325	solid
FOSL1_PF00170	ATF4_PF00170	Common	normal	2	0	arrow
